Price,URL,Type,Location,Bedrooms,Bathrooms,Parking.Spaces,Erf.Size,Floor.Size,Latitude,Longitude,Erf.Size.Normalized,Floor.Size.Normalized,Size,Predicted,Difference
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115201320,Apartment,Woodstock,0.0666666666666667,0.2,0.1,,41.0,0.531093670083936,0.175024365632175,,0.158798283261803,0.158798283261803,1249489.0,-511.0
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114788170,Apartment,Woodstock,0.0666666666666667,0.2,0.1,,42.0,0.531093670083936,0.175024365632175,,0.163090128755365,0.163090128755365,1249489.0,-511.0
1295000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112327673,Apartment,Woodstock,0.133333333333333,0.2,0.1,,67.0,0.531093670083936,0.175024365632175,,0.270386266094421,0.270386266094421,1293900.0,-1100.0
1250000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114547686,Apartment,Zonnebloem,0.133333333333333,0.2,0.0,,66.0,0.524774516642217,0.138378621885843,,0.266094420600858,0.266094420600858,1248582.0,-1418.0
870000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/115210768,Apartment,Capricorn,0.133333333333333,0.2,0.1,,45.0,0.708533717056918,0.357748894317807,,0.175965665236052,0.175965665236052,868191.0,-1809.0
1100000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114850907,Apartment,Muizenberg,0.133333333333333,0.2,0.1,,54.0,0.0,0.287447836842321,,0.214592274678112,0.214592274678112,1097855.0,-2145.0
1100000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/115202085,Apartment,Muizenberg,0.133333333333333,0.2,0.1,,56.0,0.0,0.287447836842321,,0.223175965665236,0.223175965665236,1097855.0,-2145.0
1100000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/113542610,Apartment,Costa Da Gama,0.133333333333333,0.2,0.1,,56.0,0.005330198308527,0.282057437783397,,0.223175965665236,0.223175965665236,1097855.0,-2145.0
1100000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/115046675,Apartment,Costa Da Gama,0.133333333333333,0.2,0.1,,54.0,0.005330198308527,0.282057437783397,,0.214592274678112,0.214592274678112,1097855.0,-2145.0
660000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114992367,Apartment,Belhar,0.133333333333333,0.2,0.0,,38.0,0.48611732404932,0.71266434204544,,0.145922746781116,0.145922746781116,657724.0,-2276.0
1200000,https://www.property24.com/for-sale/camps-bay/cape-town/western-cape/11014/114020870,Apartment,Cape Town City Centre,0.0666666666666667,0.2,0.1,,26.0,0.55691603469312,0.112203563656566,,0.0944206008583691,0.0944206008583691,1197673.0,-2327.0
890000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114576628,Apartment,Maitland,0.133333333333333,0.2,0.1,,53.0,0.556668716539425,0.312988176923529,,0.210300429184549,0.210300429184549,887009.0,-2991.0
895000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115213982,House,Pelican Park,0.0666666666666667,0.2,0.3,171.0,,0.137255860630656,0.419551972124291,0.205066344993969,,0.205066344993969,891491.0,-3509.0
1075000,https://www.property24.com/for-sale/elfindale/cape-town/western-cape/10170/115160967,Apartment,Elfindale,0.0666666666666667,0.2,0.1,,62.0,0.178627520764082,0.264100595911338,,0.248927038626609,0.248927038626609,1071455.0,-3545.0
800000,https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/115065948,Apartment,Wynberg Upper,0.0666666666666667,0.2,0.1,,34.0,0.28887300069941,0.241782097200363,,0.128755364806867,0.128755364806867,796418.0,-3582.0
800000,https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/115163653,Apartment,Wynberg Upper,0.0666666666666667,0.2,0.1,,34.0,0.28887300069941,0.241782097200363,,0.128755364806867,0.128755364806867,796418.0,-3582.0
655000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114992482,Apartment,Belhar,0.133333333333333,0.2,0.0,38.0,,0.48611732404932,0.71266434204544,0.0446320868516285,,0.0446320868516285,651287.0,-3713.0
995000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/115207313,Apartment,Lansdowne,0.133333333333333,0.2,0.1,70.0,,0.322237457810664,0.354640645183437,0.083232810615199,,0.083232810615199,990391.0,-4609.0
1200000,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/114429015,Apartment,Rosebank,0.0666666666666667,0.2,0.0,,49.0,0.463188169112271,0.255294203055602,,0.1931330472103,0.1931330472103,1195209.0,-4791.0
1170000,https://www.property24.com/for-sale/heathfield/cape-town/western-cape/10207/114606429,Apartment,Heathfield,0.133333333333333,0.2,0.1,,53.0,0.576394978147424,0.0084404777693701,,0.210300429184549,0.210300429184549,1164855.0,-5145.0
1300000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114282068,Apartment,Observatory,0.0333333333333333,0.2,0.1,,67.0,0.510810406665328,0.238571207379745,,0.270386266094421,0.270386266094421,1294191.0,-5809.0
1295000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114807026,Apartment,Mowbray,0.133333333333333,0.2,0.1,,57.0,0.474652746580796,0.256130413041706,,0.227467811158798,0.227467811158798,1289018.0,-5982.0
1090000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114801008,Apartment,Lansdowne,0.133333333333333,0.2,0.0,,55.0,0.322237457810664,0.354640645183437,,0.218884120171674,0.218884120171674,1083218.0,-6782.0
1190000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/112627042,Apartment,Rondebosch,0.0666666666666667,0.2,0.0,,39.0,0.412038076201294,0.297101391233755,,0.150214592274678,0.150214592274678,1182382.0,-7618.0
660000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114555751,Apartment,Belhar,0.133333333333333,0.2,0.0,39.0,,0.48611732404932,0.71266434204544,0.04583835946924,,0.04583835946924,651196.0,-8804.0
1270000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112322622,Apartment,Zonnebloem,0.0666666666666667,0.2,0.1,,58.0,0.524774516642217,0.138378621885843,,0.231759656652361,0.231759656652361,1261182.0,-8818.0
1150000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114212272,Apartment,Plumstead,0.133333333333333,0.2,0.0,,76.0,0.247124172444555,0.265327819854217,,0.309012875536481,0.309012875536481,1141091.0,-8909.0
1265000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115101756,Apartment,Woodstock,0.0666666666666667,0.2,0.1,,62.0,0.531093670083936,0.175024365632175,,0.248927038626609,0.248927038626609,1255700.0,-9300.0
925000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/112039989,Apartment,Pinelands,0.0666666666666667,0.2,0.1,,39.0,0.527566132207581,0.372354269752115,,0.150214592274678,0.150214592274678,915426.0,-9574.0
800000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115012880?plId=1828794&amp;plt=4,Apartment,Wynberg,0.0666666666666667,0.2,0.1,62.0,,0.299112099254906,0.235312456728385,0.0735826296743064,,0.0735826296743064,790345.0,-9655.0
800000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115172041?plId=1828794&amp;plt=4,Apartment,Wynberg,0.0666666666666667,0.2,0.1,62.0,,0.299112099254906,0.235312456728385,0.0735826296743064,,0.0735826296743064,790345.0,-9655.0
680000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114939699,Apartment,Belhar,0.133333333333333,0.2,0.1,,38.0,0.48611732404932,0.71266434204544,,0.145922746781116,0.145922746781116,669815.0,-10185.0
1290000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/115063550,Apartment,Zonnebloem,0.133333333333333,0.4,0.1,,54.0,0.524774516642217,0.138378621885843,,0.214592274678112,0.214592274678112,1278764.0,-11236.0
700000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114958230,Apartment,Belhar,0.133333333333333,0.2,0.1,,40.0,0.48611732404932,0.71266434204544,,0.15450643776824,0.15450643776824,688524.0,-11476.0
1200000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114643737,Apartment,Observatory,0.0666666666666667,0.2,0.1,,45.0,0.510810406665328,0.238571207379745,,0.175965665236052,0.175965665236052,1188155.0,-11845.0
1160000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114786088,Apartment,Plumstead,0.133333333333333,0.2,0.1,,79.0,0.247124172444555,0.265327819854217,,0.321888412017167,0.321888412017167,1147800.0,-12200.0
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114575346,House,Woodstock,0.133333333333333,0.2,0.0,184.0,,0.531093670083936,0.175024365632175,0.220747889022919,,0.220747889022919,1235782.0,-14218.0
800000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114819903,House,Philippi East,1.0,0.8,0.0,222.0,,0.277500492890148,0.65563620564665,0.266586248492159,,0.266586248492159,785307.0,-14693.0
1150000,https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/115033037,Apartment,Claremont,0.133333333333333,0.2,0.1,,74.0,0.359124690574509,0.22101230272929,,0.300429184549356,0.300429184549356,1134800.0,-15200.0
1200000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112454721,Apartment,Woodstock,0.0066666666666666,0.2,0.1,62.0,,0.531093670083936,0.175024365632175,0.0735826296743064,,0.0735826296743064,1184580.0,-15420.0
770000,https://www.property24.com/for-sale/adriaanse/cape-town/western-cape/8128/115186021,House,Adriaanse,0.2,0.2,0.0,251.0,,0.507679403287007,0.587903938459524,0.301568154402895,,0.301568154402895,753818.0,-16182.0
1295000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114648708,Apartment,Mowbray,0.133333333333333,0.2,0.1,,73.0,0.474652746580796,0.256130413041706,,0.296137339055794,0.296137339055794,1277609.0,-17391.0
1295000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/112127763,Apartment,Cape Town City Centre,0.0666666666666667,0.2,0.0,,43.0,0.55691603469312,0.112203563656566,,0.167381974248927,0.167381974248927,1276525.0,-18475.0
555000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/113526859,House,Crossroads,0.2,0.2,0.2,160.0,,0.328258496045292,0.631558595647427,0.191797346200241,,0.191797346200241,535962.0,-19038.0
1195000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/114946171,Apartment,Rondebosch,0.0333333333333333,0.2,0.1,,39.0,0.412038076201294,0.297101391233755,,0.150214592274678,0.150214592274678,1175709.0,-19291.0
1200000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112648459,Apartment,Woodstock,0.133333333333333,0.2,0.1,62.0,,0.531093670083936,0.175024365632175,0.0735826296743064,,0.0735826296743064,1180325.0,-19675.0
1200000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/112194636,Apartment,Observatory,0.0666666666666667,0.2,0.1,,41.0,0.510810406665328,0.238571207379745,,0.158798283261803,0.158798283261803,1179155.0,-20845.0
850000,https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/114875623,Apartment,Wynberg Upper,0.0666666666666667,0.2,0.2,,34.0,0.28887300069941,0.241782097200363,,0.128755364806867,0.128755364806867,828291.0,-21709.0
1299000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/110599777,Apartment,Cape Town City Centre,0.0666666666666667,0.2,0.0,,43.0,0.55691603469312,0.112203563656566,,0.167381974248927,0.167381974248927,1276453.0,-22547.0
999000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/115167863,Apartment,Ottery,0.133333333333333,0.2,0.1,,45.0,0.268863406405957,0.361443505401496,,0.175965665236052,0.175965665236052,976382.0,-22618.0
680000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/113698215,Apartment,Belhar,0.133333333333333,0.2,0.0,,38.0,0.48611732404932,0.71266434204544,,0.145922746781116,0.145922746781116,657360.0,-22640.0
850000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114280735,House,Belhar,0.2,0.2,0.4,196.0,,0.48611732404932,0.71266434204544,0.235223160434258,,0.235223160434258,826069.0,-23931.0
1200000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114834811,Apartment,Woodstock,0.0333333333333333,0.2,0.1,,24.0,0.531093670083936,0.175024365632175,,0.0858369098712446,0.0858369098712446,1175489.0,-24511.0
1249500,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115037465,Apartment,Cape Town City Centre,0.0333333333333333,0.2,0.0,,25.0,0.55691603469312,0.112203563656566,,0.0901287553648069,0.0901287553648069,1224827.0,-24673.0
550000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114767137,House,Philippi East,0.2,0.2,0.1,160.0,,0.277500492890148,0.65563620564665,0.191797346200241,,0.191797346200241,525000.0,-25000.0
550000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114869891,House,Philippi East,0.2,0.2,0.1,160.0,,0.277500492890148,0.65563620564665,0.191797346200241,,0.191797346200241,525000.0,-25000.0
1250000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114906695,Apartment,Cape Town City Centre,0.0333333333333333,0.2,0.0,,25.0,0.55691603469312,0.112203563656566,,0.0901287553648069,0.0901287553648069,1224818.0,-25182.0
850000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114427118,Apartment,Plumstead,0.0666666666666667,0.2,0.1,49.0,,0.247124172444555,0.265327819854217,0.0579010856453559,,0.0579010856453559,824564.0,-25436.0
1180000,https://www.property24.com/for-sale/montana/cape-town/western-cape/8165/114806161,House,Montana,0.2,0.4,0.4,461.0,,0.44437548038932,0.577981857269009,0.554885404101327,,0.554885404101327,1153617.0,-26383.0
1310000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114407908,Apartment,Salt River,0.0666666666666667,0.2,0.1,,66.0,0.527457870987542,0.21651398666298,,0.266094420600858,0.266094420600858,1283264.0,-26736.0
875000,https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/115021922,Apartment,Claremont,0.0333333333333333,0.2,0.1,,28.0,0.359124690574509,0.22101230272929,,0.103004291845494,0.103004291845494,847145.0,-27855.0
1189000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/113123084,House,Bishop Lavis,0.266666666666667,0.4,1.0,463.0,,0.473770782741316,0.562158585008708,0.55729794933655,,0.55729794933655,1160672.0,-28328.0
1189000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/115194583,House,Bishop Lavis,0.266666666666667,0.4,1.0,463.0,,0.473770782741316,0.562158585008708,0.55729794933655,,0.55729794933655,1160672.0,-28328.0
680000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115071736,Apartment,Belhar,0.133333333333333,0.2,0.0,38.0,,0.48611732404932,0.71266434204544,0.0446320868516285,,0.0446320868516285,650833.0,-29167.0
1290000,https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/115026212,House,Lotus River,0.333333333333333,0.4,0.4,446.0,,0.173926888436009,0.398274672240504,0.536791314837153,,0.536791314837153,1260564.0,-29436.0
1290000,https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/115103308,House,Lotus River,0.333333333333333,0.4,0.4,446.0,,0.173926888436009,0.398274672240504,0.536791314837153,,0.536791314837153,1260564.0,-29436.0
1300000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114515219,Apartment,Zonnebloem,0.133333333333333,0.2,0.1,,60.0,0.524774516642217,0.138378621885843,,0.240343347639485,0.240343347639485,1270036.0,-29964.0
1290000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112835922,Apartment,Zonnebloem,0.133333333333333,0.2,0.1,,58.0,0.524774516642217,0.138378621885843,,0.231759656652361,0.231759656652361,1259309.0,-30691.0
799000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115205026,Apartment,Belhar,0.133333333333333,0.2,0.1,,55.0,0.48611732404932,0.71266434204544,,0.218884120171674,0.218884120171674,767542.0,-31458.0
1195000,https://www.property24.com/for-sale/manenberg/cape-town/western-cape/8718/114932054,House,Manenberg,0.2,0.2,0.5,780.0,,0.343250611390149,0.497775533275056,0.939686369119421,,0.939686369119421,1163199.0,-31801.0
550000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/113014963,House,Crossroads,0.133333333333333,0.2,0.1,122.0,,0.328258496045292,0.631558595647427,0.145958986731001,,0.145958986731001,517473.0,-32527.0
1150000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114812701,Apartment,Lansdowne,0.133333333333333,0.2,0.1,,70.0,0.322237457810664,0.354640645183437,,0.283261802575107,0.283261802575107,1116345.0,-33655.0
990000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114218246,Apartment,Pinelands,0.133333333333333,0.2,0.1,,55.0,0.527566132207581,0.372354269752115,,0.218884120171674,0.218884120171674,955554.0,-34446.0
1195000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/115071769,Apartment,Rondebosch,0.0666666666666667,0.2,0.1,,34.0,0.412038076201294,0.297101391233755,,0.128755364806867,0.128755364806867,1159691.0,-35309.0
1199000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115066758,House,Pelican Park,0.2,0.4,0.4,290.0,,0.137255860630656,0.419551972124291,0.348612786489747,,0.348612786489747,1163436.0,-35564.0
995000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114677044,Apartment,Pinelands,0.133333333333333,0.2,0.1,,55.0,0.527566132207581,0.372354269752115,,0.218884120171674,0.218884120171674,955463.0,-39537.0
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114553568,Apartment,Woodstock,0.0333333333333333,0.2,0.1,,32.0,0.531093670083936,0.175024365632175,,0.120171673819742,0.120171673819742,1209991.0,-40009.0
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114940476,Apartment,Woodstock,0.0666666666666667,0.2,0.0,,25.0,0.531093670083936,0.175024365632175,,0.0901287553648069,0.0901287553648069,1209416.0,-40584.0
860000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114189581,Apartment,Pinelands,0.0333333333333333,0.2,0.0,,29.0,0.527566132207581,0.372354269752115,,0.107296137339056,0.107296137339056,817581.0,-42419.0
700000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114870557,Apartment,Belhar,0.133333333333333,0.2,0.0,,38.0,0.48611732404932,0.71266434204544,,0.145922746781116,0.145922746781116,656996.0,-43004.0
700000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115111408,Apartment,Belhar,0.133333333333333,0.2,0.0,,38.0,0.48611732404932,0.71266434204544,,0.145922746781116,0.145922746781116,656996.0,-43004.0
795000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/111656390,Apartment,Maitland,0.133333333333333,0.2,0.0,,36.0,0.556668716539425,0.312988176923529,,0.137339055793991,0.137339055793991,751918.0,-43082.0
849000,https://www.property24.com/for-sale/heideveld/cape-town/western-cape/8726/114617326,Apartment,Heideveld,0.0666666666666667,0.2,0.2,,44.0,0.429527184201862,0.516606401862612,,0.171673819742489,0.171673819742489,805418.0,-43582.0
720000,https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/114711654,House,Guguletu,0.133333333333333,0.2,0.2,209.0,,0.367061730166677,0.539582721453198,0.250904704463209,,0.250904704463209,675545.0,-44455.0
1300000,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/108299425,Apartment,Rosebank,0.133333333333333,0.2,0.1,,53.0,0.463188169112271,0.255294203055602,,0.210300429184549,0.210300429184549,1255136.0,-44864.0
1250000,https://www.property24.com/for-sale/hazendal/cape-town/western-cape/8717/114173151,Townhouse,Hazendal,0.2,0.4,0.4,,106.0,0.460542277593831,0.347269776238324,,0.437768240343348,0.437768240343348,1204745.0,-45255.0
840000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/115189265,Apartment,Plumstead,0.0666666666666667,0.2,0.1,,32.0,0.247124172444555,0.265327819854217,,0.120171673819742,0.120171673819742,794691.0,-45309.0
750000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114163954,Apartment,Belhar,0.133333333333333,0.2,0.1,,44.0,0.48611732404932,0.71266434204544,,0.171673819742489,0.171673819742489,703087.0,-46913.0
1200000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/109437383,Apartment,Zonnebloem,0.0333333333333333,0.2,0.1,,33.0,0.524774516642217,0.138378621885843,,0.124463519313305,0.124463519313305,1153035.0,-46965.0
1150000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/115167466,Apartment,Costa Da Gama,0.0666666666666667,0.2,0.1,,61.0,0.005330198308527,0.282057437783397,,0.244635193133047,0.244635193133047,1100673.0,-49327.0
890000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114849373,Apartment,Pinelands,0.0666666666666667,0.2,0.1,,31.0,0.527566132207581,0.372354269752115,,0.11587982832618,0.11587982832618,840563.0,-49437.0
820000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115010207,Apartment,Belhar,0.133333333333333,0.2,0.1,,55.0,0.48611732404932,0.71266434204544,,0.218884120171674,0.218884120171674,767160.0,-52840.0
1195000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115041106,House,Observatory,0.133333333333333,0.2,0.0,109.0,,0.510810406665328,0.238571207379745,0.130277442702051,,0.130277442702051,1141864.0,-53136.0
1195000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115155122,House,Observatory,0.133333333333333,0.2,0.0,109.0,,0.510810406665328,0.238571207379745,0.130277442702051,,0.130277442702051,1141864.0,-53136.0
920000,https://www.property24.com/for-sale/vanguard/cape-town/western-cape/8766/115205648,Apartment,Vanguard,0.133333333333333,0.2,0.1,,4.0,0.668094048686431,0.428900294319948,,0.0,0.0,866463.0,-53537.0
1300000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115225097,House,Pelican Park,0.266666666666667,0.4,0.5,396.0,,0.137255860630656,0.419551972124291,0.476477683956574,,0.476477683956574,1245709.0,-54291.0
1175000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/114892361,Apartment,Rondebosch,0.0666666666666667,0.2,0.1,,30.0,0.412038076201294,0.297101391233755,,0.111587982832618,0.111587982832618,1115745.0,-59255.0
1215000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114439435,Apartment,Observatory,0.0333333333333333,0.2,0.1,,37.0,0.510810406665328,0.238571207379745,,0.141630901287554,0.141630901287554,1155645.0,-59355.0
1050000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/115165274,Apartment,Lansdowne,0.133333333333333,0.2,0.1,70.0,,0.322237457810664,0.354640645183437,0.083232810615199,,0.083232810615199,989391.0,-60609.0
1250000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114018351,House,Maitland,0.266666666666667,0.2,0.6,375.0,,0.556668716539425,0.312988176923529,0.451145958986731,,0.451145958986731,1188927.0,-61073.0
895000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114825240,House,Belhar,0.2,0.4,0.5,173.0,,0.48611732404932,0.71266434204544,0.207478890229192,,0.207478890229192,833396.0,-61604.0
1030000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114944758,Apartment,Pinelands,0.133333333333333,0.2,0.1,,56.0,0.527566132207581,0.372354269752115,,0.223175965665236,0.223175965665236,966572.0,-63428.0
1020000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114813648,Apartment,Pinelands,0.133333333333333,0.2,0.1,,55.0,0.527566132207581,0.372354269752115,,0.218884120171674,0.218884120171674,955008.0,-64992.0
1100000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/114945851,Apartment,Thornton,0.133333333333333,0.2,0.1,,60.0,0.568048208943519,0.429683116653472,,0.240343347639485,0.240343347639485,1034963.0,-65037.0
999000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/115073886,Apartment,Capricorn,0.133333333333333,0.2,0.1,,56.0,0.708533717056918,0.357748894317807,,0.223175965665236,0.223175965665236,933409.0,-65591.0
1295000,https://www.property24.com/for-sale/gardens/cape-town/western-cape/9145/114473682,Apartment,Gardens,0.0666666666666667,0.2,0.2,,41.0,0.524038594331248,0.0621450478546343,,0.158798283261803,0.158798283261803,1229353.0,-65647.0
1350000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/113258148,Apartment,Salt River,0.0666666666666667,0.2,0.1,,61.0,0.527457870987542,0.21651398666298,,0.244635193133047,0.244635193133047,1283991.0,-66009.0
1250000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/114429029,Apartment,Rondebosch,0.0666666666666667,0.2,0.0,,39.0,0.412038076201294,0.297101391233755,,0.150214592274678,0.150214592274678,1181291.0,-68709.0
1250000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/114961983,Apartment,Rondebosch,0.0666666666666667,0.2,0.0,,39.0,0.412038076201294,0.297101391233755,,0.150214592274678,0.150214592274678,1181291.0,-68709.0
1345000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115069569,Apartment,Cape Town City Centre,0.0666666666666667,0.2,0.0,,43.0,0.55691603469312,0.112203563656566,,0.167381974248927,0.167381974248927,1275616.0,-69384.0
995000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/115151913,Apartment,Grassy Park,0.133333333333333,0.2,0.1,,44.0,0.167345177724603,0.343683224048136,,0.171673819742489,0.171673819742489,925491.0,-69509.0
1150000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114862395,Apartment,Lansdowne,0.133333333333333,0.2,0.1,,54.0,0.322237457810664,0.354640645183437,,0.214592274678112,0.214592274678112,1080309.0,-69691.0
1150000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/115036830,Apartment,Lansdowne,0.133333333333333,0.2,0.1,,54.0,0.322237457810664,0.354640645183437,,0.214592274678112,0.214592274678112,1080309.0,-69691.0
1350000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114712784,Apartment,Cape Town City Centre,0.0666666666666667,0.2,0.0,,31.0,0.55691603469312,0.112203563656566,,0.11587982832618,0.11587982832618,1279055.0,-70945.0
1295000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114185873,Apartment,Cape Town City Centre,0.0333333333333333,0.2,0.0,,25.0,0.55691603469312,0.112203563656566,,0.0901287553648069,0.0901287553648069,1224000.0,-71000.0
850000,https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/115215799,House,Guguletu,0.133333333333333,0.2,0.1,288.0,,0.367061730166677,0.539582721453198,0.346200241254524,,0.346200241254524,778982.0,-71018.0
1350000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114948894,Apartment,Salt River,0.0666666666666667,0.2,0.1,,60.0,0.527457870987542,0.21651398666298,,0.240343347639485,0.240343347639485,1277791.0,-72209.0
1300000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115089625,Apartment,Woodstock,0.0666666666666667,0.2,0.2,,35.0,0.531093670083936,0.175024365632175,,0.133047210300429,0.133047210300429,1227645.0,-72355.0
