Price,URL,Type,Location,Bedrooms,Bathrooms,Parking Spaces,Erf Size,Floor Size,Latitude,Longitude
1445000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115069798,Apartment,Cape Town City Centre,,1.0,1.0,,43.0,-33.9224221,18.4263523
1395000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/115221556,2 Bedroom Apartment,Plumstead,2.0,1.0,,,79.0,-34.02,18.4772222
1499000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114701831,2 Bedroom Townhouse,Muizenberg,2.0,1.0,2.0,171.0,,-34.0978389,18.484570761750607
1050000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115076083,2 Bedroom House,Belhar,2.0,1.0,1.0,312.0,,-33.9447222,18.6258333
950000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115018123,0.5 Bedroom Apartment,Observatory,0.5,1.0,1.0,,31.0,-33.9369444,18.4683333
1195000,https://www.property24.com/for-sale/manenberg/cape-town/western-cape/8718/114932054,3 Bedroom House,Manenberg,3.0,1.0,5.0,780.0,,-33.9897222,18.5544444
1500000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115101088,2 Bedroom House,Wynberg,2.0,2.0,2.0,,,-34.0036249,18.4672507
380000,https://www.property24.com/for-sale/fisantekraal/cape-town/western-cape/9529/115206286,1 Bedroom House,Fisantekraal,1.0,1.0,1.0,200.0,,-33.788936473021984,18.701956222829047
1099000,https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/115126158,1 Bedroom Apartment,Wynberg Upper,1.0,1.0,,54.0,,,
995000,https://www.property24.com/for-sale/southfield/cape-town/western-cape/10096/114932805,2 Bedroom Apartment,Southfield,2.0,1.0,1.0,,58.0,-34.02152212709593,18.46762729761389
895000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/115024981,2 Bedroom Apartment,Lansdowne,2.0,1.0,1.0,,45.0,-33.9963409,18.5068931
1290000,https://www.property24.com/for-sale/marina-da-gama/cape-town/western-cape/10213/114755946,1 Bedroom Apartment,Marina Da Gama,1.0,1.0,1.0,,50.0,-34.0910877,18.4771588
1300000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115146137,1 Bedroom House,Cape Town City Centre,1.0,1.0,,,,-33.9224221,18.4263523
300000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114997526,2 Bedroom House,Greenville Garden City,2.0,1.0,1.0,91.0,,,
820000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115010207,2 Bedroom Apartment,Belhar,2.0,1.0,1.0,,55.0,-33.9447222,18.6258333
920000,https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/115116146,3 Bedroom House,Guguletu,3.0,2.0,1.0,157.0,,-33.9822222,18.5683333
845000,https://www.property24.com/for-sale/vanguard/cape-town/western-cape/8766/115012246,2 Bedroom Apartment,Vanguard,2.0,1.0,,,44.0,-33.88740337144818,18.531563136083154
899000,https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/115075452,1 Bedroom Apartment,Wynberg Upper,1.0,1.0,1.0,,49.0,,
865000,https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/115225244,Vacant Land,Lotus River,,,,512.0,,-34.0430556,18.5213889
1500000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115104306,5 Bedroom House,Belhar,5.0,2.0,1.0,425.0,,-33.9447222,18.6258333
895000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/115006188,1 Bedroom Apartment,Zonnebloem,1.0,1.0,1.0,,41.0,-33.932546,18.435048
995000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114942958,Apartment,Woodstock,,1.0,1.0,,47.0,-33.9305556,18.4472222
1380000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/115103975,3 Bedroom Apartment,Muizenberg,3.0,2.0,2.0,79.0,,-34.0978389,18.484570761750607
1090000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115054995,Apartment,Observatory,,1.0,1.0,,31.0,-33.9369444,18.4683333
1100000,https://www.property24.com/for-sale/nooitgedacht/cape-town/western-cape/8123/114871808,4 Bedroom House,Nooitgedacht,4.0,2.0,6.0,398.0,,-34.02392895092391,18.35245150356712
825000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114941115,Apartment,Mowbray,,1.0,1.0,,34.0,-33.9483333,18.4741667
1390000,https://www.property24.com/for-sale/diep-river/cape-town/western-cape/10195/114999676,Apartment,Diep River,,,,,88.0,-33.861557773046115,18.49735483867311
399999,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114901037,Vacant Land,Bonteheuwel,,,,296.0,,-33.94607325,18.503532200000002
1350000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114167818?plId=1828796&amp;plt=4,2 Bedroom Apartment,Woodstock,2.0,1.0,,,37.0,-33.9305556,18.4472222
1300000,https://www.property24.com/for-sale/parktown/cape-town/western-cape/8756/115185266,3 Bedroom House,Parktown,3.0,2.0,1.0,,,,
1050000,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/114999881,1 Bedroom Apartment,Rosebank,1.0,1.0,1.0,,30.0,-33.9519444,18.4738889
1250000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115077773,2 Bedroom Apartment,Wynberg,2.0,1.0,,,58.0,-34.0036249,18.4672507
930000,https://www.property24.com/for-sale/ottery-east/cape-town/western-cape/16453/115136464,2 Bedroom Apartment,Ottery East,2.0,2.0,1.0,,45.0,-34.0092723,18.4839438
1500000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115053856,1 Bedroom Apartment,Woodstock,1.0,1.0,,,42.0,-33.9305556,18.4472222
380000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115103269,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,34.0,-34.0036249,18.4672507
399000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115006241,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,30.0,-34.0036249,18.4672507
1250000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114999351,2 Bedroom House,Wynberg,2.0,1.5,2.0,119.0,,-34.0036249,18.4672507
1150000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115047895,4 Bedroom House,Pelican Park,4.0,2.0,1.0,200.0,,-34.0546062,18.5284575
1495000,https://www.property24.com/for-sale/steenberg/cape-town/western-cape/9040/114964648,3 Bedroom House,Steenberg,3.0,1.0,10.0,545.0,,-34.0747222,18.4708333
1199000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115071904,3 Bedroom House,Pelican Park,3.0,1.0,3.0,240.0,,-34.0546062,18.5284575
1499000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115212378,6 Bedroom House,Pelican Park,6.0,3.0,1.0,300.0,,-34.0546062,18.5284575
640000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/115046787,3 Bedroom Townhouse,Kensington,3.0,1.0,1.0,102.0,,-33.9144444,18.5069444
1295000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114995703,2 Bedroom Apartment,Salt River,2.0,2.0,1.0,,72.0,-33.9317008,18.4610056
1299000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114901024,2 Bedroom Townhouse,Wynberg,2.0,1.5,2.0,119.0,,-34.0036249,18.4672507
550000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115072033?plId=1834316&amp;plt=4,2 Bedroom House,Pelican Park,2.0,1.0,,,,-34.0546062,18.5284575
1090000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114823236,2 Bedroom Apartment,Pinelands,2.0,1.0,1.0,,56.0,-33.9316667,18.5127778
1495000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114994267,1 Bedroom Apartment,Cape Town City Centre,1.0,1.0,,,42.0,-33.9224221,18.4263523
900000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114993114,2 Bedroom Apartment,Belhar,2.0,1.0,1.0,,50.0,-33.9447222,18.6258333
1195000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/115041669,3 Bedroom House,Salt River,3.0,1.0,,138.0,,-33.9317008,18.4610056
1150000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114812701,2 Bedroom Apartment,Lansdowne,2.0,1.0,1.0,,70.0,-33.9963409,18.5068931
490000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114875077,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,36.0,-34.0036249,18.4672507
1290000,https://www.property24.com/for-sale/montana/cape-town/western-cape/8165/115107408,2 Bedroom House,Montana,2.0,1.0,5.0,648.0,,,
1050000,https://www.property24.com/for-sale/knole-park/cape-town/western-cape/16285/115184093,2 Bedroom Apartment,Knole Park,2.0,1.0,,,,-34.02504598343328,18.525845430502542
879999,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/115129886,2 Bedroom Apartment,Costa Da Gama,2.0,1.0,1.0,45.0,,,
1299000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114999309,2 Bedroom Townhouse,Wynberg,2.0,1.5,2.0,119.0,,-34.0036249,18.4672507
1395000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114790007,1 Bedroom Apartment,Kenilworth,1.0,1.0,1.0,,40.0,-33.9941667,18.4683333
1450000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115126400,4 Bedroom House,Pelican Park,4.0,2.0,1.0,250.0,,-34.0546062,18.5284575
1450000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114859258,3 Bedroom House,Grassy Park,3.0,2.0,2.0,150.0,,-34.0451287,18.5032529
1049000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114868460,1 Bedroom Apartment,Cape Town City Centre,1.0,1.0,1.0,,39.0,-33.9224221,18.4263523
370000,https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/115211796,2 Bedroom House,Guguletu,2.0,1.0,1.0,,,-33.9822222,18.5683333
1495000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114894745,1 Bedroom Apartment,Cape Town City Centre,1.0,1.0,1.0,,52.0,-33.9224221,18.4263523
1125000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/114997741,1 Bedroom Apartment,Rondebosch,1.0,1.0,1.0,,39.0,-33.9680556,18.4877778
1299000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114664756?plId=1847451&amp;plt=4,3 Bedroom House,Kensington,3.0,2.0,1.0,233.0,,-33.9144444,18.5069444
1450000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114992443,2 Bedroom Apartment,Zonnebloem,2.0,2.0,1.0,,80.0,-33.932546,18.435048
950000,https://www.property24.com/for-sale/southfield/cape-town/western-cape/10096/115016601,1 Bedroom Apartment,Southfield,1.0,1.0,1.0,,51.0,-34.02152212709593,18.46762729761389
1400000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/115011653,1 Bedroom Apartment,Rondebosch,1.0,1.0,1.0,,38.0,-33.9680556,18.4877778
1049000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115106403,1 Bedroom Apartment,Cape Town City Centre,1.0,1.0,1.0,,39.0,-33.9224221,18.4263523
995000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114987193,0.5 Bedroom Apartment,Woodstock,0.5,1.0,1.0,,41.0,-33.9305556,18.4472222
1350000,https://www.property24.com/for-sale/schaapkraal/cape-town/western-cape/12527/115042538,4 Bedroom House,Schaapkraal,4.0,2.0,7.0,367.0,,-34.03708666154376,18.54189716481676
1399000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114781416,4 Bedroom House,Belhar,4.0,2.0,4.0,275.0,,-33.9447222,18.6258333
1500000,https://www.property24.com/for-sale/belgravia/cape-town/western-cape/8736/115083921,3 Bedroom House,Belgravia,3.0,2.0,3.0,200.0,,-33.971588100000005,18.517681509328977
1499000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115162952,6 Bedroom House,Belhar,6.0,2.0,,,,-33.9447222,18.6258333
599999,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115080966,1 Bedroom Apartment,Maitland,1.0,1.0,1.0,36.0,,-33.9225,18.4930556
1400000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/115207717,3 Bedroom House,Athlone,3.0,2.0,1.0,,,-33.9666667,18.505
1250000,https://www.property24.com/for-sale/diep-river/cape-town/western-cape/10195/114831613,2 Bedroom Apartment,Diep River,2.0,1.0,1.0,,81.0,-33.861557773046115,18.49735483867311
1395000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115011555,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,43.0,-33.9305556,18.4472222
1330000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115013137,0.5 Bedroom Apartment,Woodstock,0.5,1.0,,,24.0,-33.9305556,18.4472222
1495000,https://www.property24.com/for-sale/marina-da-gama/cape-town/western-cape/10213/114981277,2 Bedroom Apartment,Marina Da Gama,2.0,1.0,1.0,,63.0,-34.0910877,18.4771588
1500000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114994861,3 Bedroom Apartment,Muizenberg,3.0,2.0,,,79.0,-34.0978389,18.484570761750607
1200000,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/115012028,1 Bedroom Apartment,Rosebank,1.0,1.0,1.0,,64.0,-33.9519444,18.4738889
470000,https://www.property24.com/for-sale/valhalla-park/cape-town/western-cape/8127/115092314,1 Bedroom House,Valhalla Park,1.0,1.0,1.0,120.0,,-33.801700249999996,18.48851241732544
950000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115106047,2 Bedroom Townhouse,Woodstock,2.0,1.0,1.0,46.0,,-33.9305556,18.4472222
1395000,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/114913411,3 Bedroom House,Bridgetown,3.0,2.0,3.0,222.0,,-33.9563889,18.5305556
999000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/115034780,Vacant Land,Retreat,,,,569.0,,-34.0541667,18.4763889
900000,https://www.property24.com/for-sale/langa/cape-town/western-cape/9117/115078209,2 Bedroom House,Langa,2.0,2.0,3.0,188.0,,-33.9455556,18.53
670000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/115185829,1 Bedroom House,Athlone,1.0,1.0,,222.0,,-33.9666667,18.505
739000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115081635,2 Bedroom Apartment,Maitland,2.0,1.0,1.0,53.0,,-33.9225,18.4930556
799000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115031432,2 Bedroom Apartment,Wynberg,2.0,1.0,1.0,,57.0,-34.0036249,18.4672507
1250000,https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/114607491,1 Bedroom Apartment,Claremont,1.0,1.0,1.0,,53.0,-33.9847222,18.4625
900000,https://www.property24.com/for-sale/langa/cape-town/western-cape/9117/115187531,2 Bedroom House,Langa,2.0,2.0,3.0,188.0,,-33.9455556,18.53
950000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/115055172,3 Bedroom Apartment,Lansdowne,3.0,1.0,1.0,,54.0,-33.9963409,18.5068931
1350000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114793595,2 Bedroom Apartment,Muizenberg,2.0,1.0,1.0,,62.0,-34.0978389,18.484570761750607
1050000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/115001202,2 Bedroom Apartment,Athlone,2.0,1.0,1.0,,60.0,-33.9666667,18.505
530000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115053080,2 Bedroom House,Pelican Park,2.0,1.0,,81.0,,-34.0546062,18.5284575
899000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/112403469,4 Bedroom House,Philippi,4.0,2.0,5.0,261.0,,-34.001892,18.595766840979117
660000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114973606,2 Bedroom Apartment,Belhar,2.0,1.0,2.0,,38.0,-33.9447222,18.6258333
1199000,https://www.property24.com/for-sale/surrey-estate/cape-town/western-cape/8762/114972361,3 Bedroom Apartment,Surrey Estate,3.0,2.0,1.0,,94.0,-33.9763889,18.5458333
1085000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114999623,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,51.0,-33.9305556,18.4472222
1495000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/113855851,2 Bedroom House,Wynberg,2.0,1.0,,164.0,,-34.0036249,18.4672507
1499000,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/115020385,4 Bedroom House,Bridgetown,4.0,2.0,1.0,274.0,,-33.9563889,18.5305556
1476000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114971542,Industrial Property,Maitland,,,,,,-33.9225,18.4930556
1150000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115095412,2 Bedroom House,Pelican Park,2.0,1.0,6.0,385.0,,-34.0546062,18.5284575
850000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114800844,0.5 Bedroom Apartment,Zonnebloem,0.5,1.0,1.0,,33.0,-33.932546,18.435048
1150000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114987337,2 Bedroom Townhouse,Grassy Park,2.0,1.0,2.0,47.0,,-34.0451287,18.5032529
750000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/113708702,Vacant Land,Pelican Park,,,,830.0,,-34.0546062,18.5284575
790000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114883917,2 Bedroom House,Pelican Park,2.0,1.0,4.0,100.0,,-34.0546062,18.5284575
995000,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/115045246,1 Bedroom Apartment,Rosebank,1.0,1.0,1.0,,55.0,-33.9519444,18.4738889
1250000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114969826,2 Bedroom Apartment,Wynberg,2.0,1.0,1.0,,58.0,-34.0036249,18.4672507
945000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115001214,0.5 Bedroom Apartment,Observatory,0.5,1.0,1.0,,37.0,-33.9369444,18.4683333
630000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114998227,2 Bedroom Apartment,Belhar,2.0,1.0,1.0,,38.0,-33.9447222,18.6258333
1299000,https://www.property24.com/for-sale/montana/cape-town/western-cape/8165/115152508,3 Bedroom House,Montana,3.0,2.0,4.0,,,,
425000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/115114784,Apartment,Kensington,,,1.0,,,-33.9144444,18.5069444
899000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114794630,2 Bedroom Apartment,Maitland,2.0,1.0,1.0,,71.0,-33.9225,18.4930556
1195000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/115007634,2 Bedroom House,Retreat,2.0,1.0,2.0,,152.0,-34.0541667,18.4763889
1150000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/115139832,2 Bedroom Townhouse,Grassy Park,2.0,1.0,2.0,47.0,,-34.0451287,18.5032529
750000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115133033,2 Bedroom Apartment,Maitland,2.0,1.0,1.0,,,-33.9225,18.4930556
1450000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114744681,2 Bedroom House,Observatory,2.0,1.0,1.0,112.0,,-33.9369444,18.4683333
1050000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/115018182,2 Bedroom Apartment,Lansdowne,2.0,1.0,1.0,,70.0,-33.9963409,18.5068931
1249500,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115037465,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1.0,,,25.0,-33.9224221,18.4263523
530000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115181230,0.5 Bedroom Apartment,Maitland,0.5,1.0,1.0,,,-33.9225,18.4930556
1450000,https://www.property24.com/for-sale/belgravia/cape-town/western-cape/8736/115104715,3 Bedroom House,Belgravia,3.0,1.0,6.0,496.0,,-33.971588100000005,18.517681509328977
1195000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114965217,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,62.0,-33.932546,18.435048
1350000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115000801,2 Bedroom Apartment,Wynberg,2.0,1.0,1.0,,82.0,-34.0036249,18.4672507
545000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114940544,2 Bedroom House,Pelican Park,2.0,1.0,1.0,55.0,,-34.0546062,18.5284575
899000,https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/115074620,0.5 Bedroom Apartment,Wynberg Upper,0.5,1.0,1.0,,34.0,,
630000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115010210,2 Bedroom Apartment,Belhar,2.0,1.0,1.0,,38.0,-33.9447222,18.6258333
1150000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114844351,2 Bedroom Townhouse,Grassy Park,2.0,1.0,2.0,,46.0,-34.0451287,18.5032529
1300000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115089625,1 Bedroom Apartment,Woodstock,1.0,1.0,2.0,,35.0,-33.9305556,18.4472222
1100000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114963697,2 Bedroom Apartment,Pinelands,2.0,1.0,1.0,,55.0,-33.9316667,18.5127778
1195000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114993744,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,62.0,-33.932546,18.435048
385000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114882433,5 Bedroom House,Philippi,5.0,1.0,,124.0,,-34.001892,18.595766840979117
1350000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114883993,6 Bedroom House,Pelican Park,6.0,3.0,1.0,200.0,,-34.0546062,18.5284575
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115022251,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,51.0,-33.9305556,18.4472222
950000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114964655,1 Bedroom Apartment,Zonnebloem,1.0,1.0,,,54.0,-33.932546,18.435048
799000,https://www.property24.com/for-sale/heideveld/cape-town/western-cape/8726/114691280?plId=1829530&amp;plt=4,2 Bedroom Apartment,Heideveld,2.0,1.0,1.0,,,-33.9625469,18.560700263216944
760000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114914337,2 Bedroom Apartment,Maitland,2.0,1.0,1.0,,53.0,-33.9225,18.4930556
1190000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114959309,3 Bedroom House,Belhar,3.0,1.0,2.0,170.0,,-33.9447222,18.6258333
950000,https://www.property24.com/for-sale/steenberg/cape-town/western-cape/9040/115057843,2 Bedroom House,Steenberg,2.0,1.0,4.0,273.0,,-34.0747222,18.4708333
1350000,https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/114948110,1 Bedroom Apartment,Wynberg Upper,1.0,1.0,2.0,,61.0,,
950000,https://www.property24.com/for-sale/steenberg/cape-town/western-cape/9040/114982986,2 Bedroom House,Steenberg,2.0,1.0,4.0,273.0,,-34.0747222,18.4708333
1100000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114953936,2 Bedroom Apartment,Mowbray,2.0,1.0,1.0,,64.0,-33.9483333,18.4741667
985000,https://www.property24.com/for-sale/factreton/cape-town/western-cape/8006/115024265,House,Factreton,,,,160.0,,-33.909938805058786,18.516594921755186
270000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114944559,2 Bedroom House,Greenville Garden City,2.0,1.0,1.0,104.0,,,
849000,https://www.property24.com/for-sale/newfields/cape-town/western-cape/8727/114998525,2 Bedroom House,Newfields,2.0,1.0,7.0,115.0,,-33.9851694,18.5332419
1430000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115005399,3 Bedroom House,Belhar,3.0,1.5,3.0,734.0,,-33.9447222,18.6258333
1395000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/114547712,1 Bedroom Apartment,Rondebosch,1.0,1.0,,,68.0,-33.9680556,18.4877778
499000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/115046400,2 Bedroom Apartment,Grassy Park,2.0,1.0,1.0,,,-34.0451287,18.5032529
680000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/115071736,2 Bedroom Apartment,Belhar,2.0,1.0,,38.0,,-33.9447222,18.6258333
550000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114947045,2 Bedroom Apartment,Wynberg,2.0,1.0,1.0,,65.0,-34.0036249,18.4672507
799000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/114952914,3 Bedroom House,Bishop Lavis,3.0,1.0,4.0,282.0,,-33.9486111,18.5758333
1349000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115087682,2 Bedroom House,Wynberg,2.0,1.5,3.0,140.0,,-34.0036249,18.4672507
1400000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114643028,Vacant Land,Lansdowne,,,,251.0,,-33.9963409,18.5068931
1250000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/114584574,2 Bedroom Apartment,Costa Da Gama,2.0,1.0,1.0,,62.0,,
1290000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/115063550,2 Bedroom Apartment,Zonnebloem,2.0,2.0,1.0,,54.0,-33.932546,18.435048
850000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/115016151,2 Bedroom House,Kensington,2.0,1.0,1.0,478.0,,-33.9144444,18.5069444
1449000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114946005,3 Bedroom House,Grassy Park,3.0,1.0,6.0,318.0,,-34.0451287,18.5032529
1050000,https://www.property24.com/for-sale/sea-point/cape-town/western-cape/11021/115046898,1 Bedroom Apartment,Sea Point,1.0,1.0,,,30.0,-33.9172222,18.3922222
1395000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114601005,2 Bedroom House,Wynberg,2.0,1.0,3.0,196.0,,-34.0036249,18.4672507
400000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114906462,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,,-34.0036249,18.4672507
680000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114939699,2 Bedroom Apartment,Belhar,2.0,1.0,1.0,,38.0,-33.9447222,18.6258333
1139000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114983803,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1.0,1.0,,52.0,-33.9224221,18.4263523
330000,https://www.property24.com/for-sale/nyanga/cape-town/western-cape/9132/115177477,2 Bedroom House,Nyanga,2.0,1.0,,,,-33.9869444,18.5847222
