Price,URL,Type,Location,Bedrooms,Bathrooms,Parking Spaces,Erf Size,Floor Size,Latitude,Longitude
790000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114916869,apartment,Mowbray,1.0,1.0,,,,-33.9483333,18.4741667
1395000,https://www.property24.com/for-sale/heideveld/cape-town/western-cape/8726/115008574,house,Heideveld,3.0,1.0,1.0,90.0,,-33.9625469,18.560700263216944
655000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114992482,apartment,Belhar,2.0,1.0,,38.0,,-33.9447222,18.6258333
1100000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114087022,apartment,Zonnebloem,1.0,1.0,1.0,,57.0,-33.932546,18.435048
1160000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114786088,apartment,Plumstead,2.0,1.0,1.0,,79.0,-34.02,18.4772222
1299000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114746700,apartment,Kenilworth,1.0,1.0,1.0,,64.0,-33.9941667,18.4683333
455000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114663310,apartment,Wynberg,1.0,1.0,,,34.0,-34.0036249,18.4672507
1360000,https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/114346587,house,Ocean View,3.0,2.0,4.0,346.0,,-33.91222275,18.389076794442737
630000,https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/114867213,house,Pelican Park,2.0,1.0,2.0,,,-34.0546062,18.5284575
1200000,https://www.property24.com/for-sale/langa/cape-town/western-cape/9117/114826299,house,Langa,2.0,1.0,3.0,180.0,,-33.9455556,18.53
1000000,https://www.property24.com/for-sale/vanguard/cape-town/western-cape/8766/114903762,apartment,Vanguard,2.0,1.0,1.0,,60.0,-33.8880230608473,18.531563136083157
1389000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114931099,apartment,Woodstock,1.0,1.0,1.0,,35.0,-33.9305556,18.4472222
1495000,https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/114860417,apartment,Claremont,2.0,1.0,2.0,,83.0,-33.9847222,18.4625
1450000,https://www.property24.com/for-sale/rondebosch-village/cape-town/western-cape/8660/112721400,apartment,Rondebosch Village,2.0,1.0,1.0,,72.0,-33.95200375,18.487255683584934
595000,https://www.property24.com/for-sale/hanover-park/cape-town/western-cape/8790/114803497,townhouse,Hanover Park,3.0,1.0,2.0,64.0,,-33.9922222,18.5330556
1300000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/115103132,apartment,Athlone,2.0,1.0,1.0,,54.0,-33.9666667,18.505
699000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114782870,apartment,Maitland,2.0,1.0,1.0,,55.0,-33.9225,18.4930556
1387500,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114872517,apartment,Woodstock,1.0,1.0,1.0,,27.0,-33.9305556,18.4472222
1299000,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/114731637,house,Bridgetown,3.0,2.5,2.0,255.0,,-33.9563889,18.5305556
1350000,https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/114734493,apartment,Mouille Point,1.0,1.0,,,60.0,-33.9000229,18.4038842
1300000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/113356288,apartment,Athlone,2.0,1.0,1.0,,56.0,-33.9666667,18.505
1250000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/114089595,apartment,Costa Da Gama,2.0,1.0,1.0,,62.0,,
510000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114560753,apartment,Wynberg,1.0,1.0,1.0,,45.0,-34.0036249,18.4672507
1495000,https://www.property24.com/for-sale/windermere/cape-town/western-cape/8019/114804910,house,Windermere,3.0,1.0,,271.0,,-33.9063889,18.5208333
1195000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114658195,house,Greenville Garden City,3.0,2.0,3.0,213.0,,,
1300000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114555993,apartment,Kenilworth,1.0,1.0,1.0,,60.0,-33.9941667,18.4683333
1315000,https://www.property24.com/for-sale/turf-hall-estate/cape-town/western-cape/16455/114488082,apartment,Turf Hall Estate,2.0,1.0,1.0,,63.0,-33.98854318605284,18.51204335
